canton,brand,year,month,bev_count
AG,PORSCHE,2020,7,3
AG,PORSCHE,2020,8,1
AG,PORSCHE,2020,9,5
AG,PORSCHE,2020,10,3
AG,PORSCHE,2020,11,1
AG,PORSCHE,2020,12,3
AG,PORSCHE,2021,1,1
AG,PORSCHE,2021,2,2
AG,PORSCHE,2021,3,3
AG,PORSCHE,2021,6,3
AG,PORSCHE,2021,7,2
AG,PORSCHE,2021,9,2
AG,PORSCHE,2021,10,1
AG,PORSCHE,2021,11,1
AG,PORSCHE,2021,12,4
AG,PORSCHE,2022,1,3
AG,PORSCHE,2022,2,4
AG,PORSCHE,2022,3,3
AG,PORSCHE,2022,4,3
AG,PORSCHE,2022,5,4
AG,PORSCHE,2022,6,4
AG,PORSCHE,2022,7,1
AG,PORSCHE,2022,8,1
AG,PORSCHE,2022,10,2
AG,PORSCHE,2022,11,5
AG,PORSCHE,2022,12,2
AG,PORSCHE,2023,1,3
AG,PORSCHE,2023,2,3
AG,PORSCHE,2023,3,1
AG,PORSCHE,2023,4,2
AG,PORSCHE,2023,6,2
AG,PORSCHE,2023,7,4
AG,PORSCHE,2023,8,1
AG,PORSCHE,2023,9,1
AG,PORSCHE,2023,10,3
AG,PORSCHE,2023,11,3
AG,PORSCHE,2023,12,13
AG,PORSCHE,2024,3,1
AG,PORSCHE,2024,5,3
AG,PORSCHE,2024,6,2
AG,PORSCHE,2024,9,4
AG,PORSCHE,2024,10,11
AG,PORSCHE,2024,11,11
AG,PORSCHE,2024,12,9
AG,PORSCHE,2025,1,4
AG,PORSCHE,2025,2,3
AG,PORSCHE,2025,3,14
AG,PORSCHE,2025,4,11
AG,PORSCHE,2025,5,8
AG,PORSCHE,2025,6,4
AG,PORSCHE,2025,7,7
AG,PORSCHE,2025,8,3
AG,PORSCHE,2025,9,3
AG,PORSCHE,2025,10,4
AG,PORSCHE,2025,11,2
AG,PORSCHE,2025,12,2
AG,PORSCHE,2026,1,13
AG,PORSCHE,2026,2,3
AG,PORSCHE,2026,3,8
AG,RENAULT,2016,1,3
AG,RENAULT,2016,2,1
AG,RENAULT,2016,3,4
AG,RENAULT,2016,4,1
AG,RENAULT,2016,5,5
AG,RENAULT,2016,6,1
AG,RENAULT,2016,7,9
AG,RENAULT,2016,8,1
AG,RENAULT,2016,9,2
AG,RENAULT,2016,10,3
AG,RENAULT,2016,11,3
AG,RENAULT,2017,1,8
AG,RENAULT,2017,2,7
AG,RENAULT,2017,3,3
AG,RENAULT,2017,4,1
AG,RENAULT,2017,5,3
AG,RENAULT,2017,6,7
AG,RENAULT,2017,7,7
AG,RENAULT,2017,8,6
AG,RENAULT,2017,9,7
AG,RENAULT,2017,10,9
AG,RENAULT,2017,11,5
AG,RENAULT,2017,12,1
AG,RENAULT,2018,1,5
AG,RENAULT,2018,2,4
AG,RENAULT,2018,3,4
AG,RENAULT,2018,4,6
AG,RENAULT,2018,5,2
AG,RENAULT,2018,6,8
AG,RENAULT,2018,7,4
AG,RENAULT,2018,8,6
AG,RENAULT,2018,9,1
AG,RENAULT,2018,10,8
AG,RENAULT,2018,11,18
AG,RENAULT,2018,12,12
AG,RENAULT,2019,1,2
AG,RENAULT,2019,2,5
AG,RENAULT,2019,3,14
AG,RENAULT,2019,4,17
AG,RENAULT,2019,5,7
AG,RENAULT,2019,6,18
AG,RENAULT,2019,7,3
AG,RENAULT,2019,8,2
AG,RENAULT,2019,9,14
AG,RENAULT,2019,10,8
AG,RENAULT,2019,11,13
AG,RENAULT,2019,12,22
AG,RENAULT,2020,1,14
AG,RENAULT,2020,2,11
AG,RENAULT,2020,3,20
AG,RENAULT,2020,4,4
AG,RENAULT,2020,5,6
AG,RENAULT,2020,6,23
AG,RENAULT,2020,7,18
AG,RENAULT,2020,8,10
AG,RENAULT,2020,9,15
AG,RENAULT,2020,10,16
AG,RENAULT,2020,11,13
AG,RENAULT,2020,12,40
AG,RENAULT,2021,1,10
AG,RENAULT,2021,2,19
AG,RENAULT,2021,3,18
AG,RENAULT,2021,4,12
AG,RENAULT,2021,5,11
AG,RENAULT,2021,6,16
AG,RENAULT,2021,7,6
AG,RENAULT,2021,8,3
AG,RENAULT,2021,9,5
AG,RENAULT,2021,10,10
AG,RENAULT,2021,11,21
AG,RENAULT,2021,12,10
AG,RENAULT,2022,1,8
AG,RENAULT,2022,2,5
AG,RENAULT,2022,3,9
AG,RENAULT,2022,4,5
AG,RENAULT,2022,5,3
AG,RENAULT,2022,6,12
AG,RENAULT,2022,7,13
AG,RENAULT,2022,8,11
AG,RENAULT,2022,9,19
AG,RENAULT,2022,10,19
AG,RENAULT,2022,11,27
AG,RENAULT,2022,12,46
AG,RENAULT,2023,1,10
AG,RENAULT,2023,2,5
AG,RENAULT,2023,3,18
AG,RENAULT,2023,4,9
AG,RENAULT,2023,5,6
AG,RENAULT,2023,6,14
AG,RENAULT,2023,7,7
AG,RENAULT,2023,8,7
AG,RENAULT,2023,9,11
AG,RENAULT,2023,10,6
AG,RENAULT,2023,11,15
AG,RENAULT,2023,12,20
AG,RENAULT,2024,1,2
AG,RENAULT,2024,2,5
AG,RENAULT,2024,3,2
AG,RENAULT,2024,4,10
AG,RENAULT,2024,5,13
AG,RENAULT,2024,6,15
AG,RENAULT,2024,7,13
AG,RENAULT,2024,8,10
AG,RENAULT,2024,9,7
AG,RENAULT,2024,10,8
AG,RENAULT,2024,11,15
AG,RENAULT,2024,12,37
AG,RENAULT,2025,1,13
AG,RENAULT,2025,2,31
AG,RENAULT,2025,3,25
AG,RENAULT,2025,4,7
AG,RENAULT,2025,5,12
AG,RENAULT,2025,6,28
AG,RENAULT,2025,7,24
AG,RENAULT,2025,8,20
AG,RENAULT,2025,9,18
AG,RENAULT,2025,10,30
AG,RENAULT,2025,11,32
AG,RENAULT,2025,12,30
AG,RENAULT,2026,1,8
AG,RENAULT,2026,2,12
AG,RENAULT,2026,3,15
AG,ROLLS ROYCE,2024,4,1
AG,ROLLS ROYCE,2024,11,1
AG,SEAT,2020,1,5
AG,SEAT,2020,2,4
AG,SEAT,2020,3,2
AG,SEAT,2020,4,1
AG,SEAT,2020,5,3
AG,SEAT,2020,6,1
AG,SEAT,2020,8,5
AG,SEAT,2020,9,6
AG,SEAT,2020,10,2
AG,SEAT,2020,11,2
AG,SEAT,2021,1,2
AG,SEAT,2021,2,2
AG,SEAT,2021,3,3
AG,SEAT,2021,5,2
AG,SEAT,2021,6,1
AG,SEAT,2021,7,2
AG,SEAT,2021,8,1
AG,SEAT,2021,9,2
AG,SEAT,2021,10,3
AG,SEAT,2021,11,4
AG,SEAT,2021,12,3
AG,SERES,2023,12,6
AG,SERES,2025,3,1
AG,SERES,2025,5,2
AG,SERES,2025,6,1
AG,SERES,2025,7,1
AG,SERES,2025,10,1
AG,SKODA,2020,1,5
AG,SKODA,2020,2,2
AG,SKODA,2020,3,3
AG,SKODA,2020,4,2
AG,SKODA,2020,6,3
AG,SKODA,2020,8,2
AG,SKODA,2020,9,5
AG,SKODA,2020,10,8
AG,SKODA,2020,11,6
AG,SKODA,2020,12,10
AG,SKODA,2021,1,3
AG,SKODA,2021,2,2
AG,SKODA,2021,4,16
AG,SKODA,2021,5,18
AG,SKODA,2021,6,25
AG,SKODA,2021,7,10
AG,SKODA,2021,8,22
AG,SKODA,2021,9,49
AG,SKODA,2021,10,29
AG,SKODA,2021,11,30
AG,SKODA,2021,12,51
AG,SKODA,2022,1,26
AG,SKODA,2022,2,15
AG,SKODA,2022,3,15
AG,SKODA,2022,4,10
AG,SKODA,2022,5,14
AG,SKODA,2022,6,16
AG,SKODA,2022,7,21
AG,SKODA,2022,8,37
AG,SKODA,2022,9,15
AG,SKODA,2022,10,19
AG,SKODA,2022,11,54
AG,SKODA,2022,12,86
AG,SKODA,2023,1,40
AG,SKODA,2023,2,21
AG,SKODA,2023,3,20
AG,SKODA,2023,4,45
AG,SKODA,2023,5,36
AG,SKODA,2023,6,35
AG,SKODA,2023,7,35
AG,SKODA,2023,8,29
AG,SKODA,2023,9,54
AG,SKODA,2023,10,57
AG,SKODA,2023,11,31
AG,SKODA,2023,12,80
AG,SKODA,2024,1,43
AG,SKODA,2024,2,26
AG,SKODA,2024,3,28
AG,SKODA,2024,4,26
AG,SKODA,2024,5,25
AG,SKODA,2024,6,29
AG,SKODA,2024,7,14
AG,SKODA,2024,8,17
AG,SKODA,2024,9,32
AG,SKODA,2024,10,31
AG,SKODA,2024,11,19
AG,SKODA,2024,12,21
AG,SKODA,2025,1,10
AG,SKODA,2025,2,31
AG,SKODA,2025,3,28
AG,SKODA,2025,4,35
AG,SKODA,2025,5,46
AG,SKODA,2025,6,49
AG,SKODA,2025,7,55
AG,SKODA,2025,8,34
AG,SKODA,2025,9,54
AG,SKODA,2025,10,73
AG,SKODA,2025,11,81
AG,SKODA,2025,12,95
AG,SKODA,2026,1,38
AG,SKODA,2026,2,43
AG,SKODA,2026,3,62
AG,SKYWELL,2025,7,1
AG,SMART,2018,5,1
AG,SMART,2018,8,2
AG,SMART,2018,9,1
AG,SMART,2018,10,4
AG,SMART,2018,11,3
AG,SMART,2018,12,3
AG,SMART,2019,1,2
AG,SMART,2019,3,1
AG,SMART,2019,4,2
AG,SMART,2019,5,4
AG,SMART,2019,6,4
AG,SMART,2019,7,1
AG,SMART,2019,8,1
AG,SMART,2019,9,2
AG,SMART,2019,10,2
AG,SMART,2019,11,3
AG,SMART,2019,12,2
AG,SMART,2020,1,5
AG,SMART,2020,2,2
AG,SMART,2020,3,3
AG,SMART,2020,5,1
AG,SMART,2020,6,3
AG,SMART,2020,8,2
AG,SMART,2020,9,2
AG,SMART,2020,10,2
AG,SMART,2020,11,2
AG,SMART,2021,1,1
AG,SMART,2021,2,3
AG,SMART,2021,3,2
AG,SMART,2021,4,3
AG,SMART,2021,5,6
AG,SMART,2021,6,3
AG,SMART,2021,7,2
AG,SMART,2021,8,1
AG,SMART,2021,9,2
AG,SMART,2021,10,1
AG,SMART,2021,11,6
AG,SMART,2021,12,2
AG,SMART,2022,2,1
AG,SMART,2022,3,2
AG,SMART,2022,4,2
AG,SMART,2022,5,5
AG,SMART,2022,6,2
AG,SMART,2022,7,4
AG,SMART,2022,8,1
AG,SMART,2022,10,2
AG,SMART,2022,11,3
AG,SMART,2022,12,4
AG,SMART,2023,1,3
AG,SMART,2023,2,1
AG,SMART,2023,3,3
AG,SMART,2023,4,1
AG,SMART,2023,5,1
AG,SMART,2023,6,2
AG,SMART,2023,7,1
AG,SMART,2023,8,17
AG,SMART,2023,9,19
AG,SMART,2023,10,6
AG,SMART,2023,11,5
AG,SMART,2023,12,5
AG,SMART,2024,1,3
AG,SMART,2024,2,3
AG,SMART,2024,3,7
AG,SMART,2024,4,8
AG,SMART,2024,5,10
AG,SMART,2024,6,6
AG,SMART,2024,7,4
AG,SMART,2024,8,4
AG,SMART,2024,9,3
AG,SMART,2024,10,11
AG,SMART,2024,11,3
AG,SMART,2024,12,7
AG,SMART,2025,1,8
AG,SMART,2025,2,2
AG,SMART,2025,3,4
AG,SMART,2025,4,3
AG,SMART,2025,5,3
AG,SMART,2025,6,5
AG,SMART,2025,7,13
AG,SMART,2025,8,8
AG,SMART,2025,9,7
AG,SMART,2025,10,7
AG,SMART,2025,11,4
AG,SMART,2025,12,8
AG,SMART,2026,1,8
AG,SMART,2026,2,3
AG,SMART,2026,3,4
AG,SSANGYONG,2022,7,1
AG,SSANGYONG,2023,6,1
AG,SSANGYONG,2023,9,2
AG,SSANGYONG,2023,11,1
AG,SSANGYONG,2025,9,1
AG,SUBARU,2022,6,8
AG,SUBARU,2022,9,3
AG,SUBARU,2022,10,3
AG,SUBARU,2022,11,2
AG,SUBARU,2022,12,1
AG,SUBARU,2023,1,1
AG,SUBARU,2023,2,2
AG,SUBARU,2023,3,1
AG,SUBARU,2023,4,2
AG,SUBARU,2023,5,2
AG,SUBARU,2023,6,2
AG,SUBARU,2023,7,1
AG,SUBARU,2023,8,2
AG,SUBARU,2023,9,1
AG,SUBARU,2023,10,1
AG,SUBARU,2023,11,1
AG,SUBARU,2023,12,5
AG,SUBARU,2024,4,1
AG,SUBARU,2025,2,2
AG,SUBARU,2025,7,1
AG,SUBARU,2025,8,1
AG,SUBARU,2025,9,1
AG,SUBARU,2025,10,1
AG,SUBARU,2025,11,2
AG,SUBARU,2025,12,1
AG,SUBARU,2026,2,8
AG,SUBARU,2026,3,2
AG,SUZUKI,2025,11,6
AG,SUZUKI,2025,12,8
AG,SUZUKI,2026,1,1
AG,SUZUKI,2026,3,3
AG,TESLA,2016,1,19
AG,TESLA,2016,2,8
AG,TESLA,2016,3,22
AG,TESLA,2016,4,10
AG,TESLA,2016,5,4
AG,TESLA,2016,6,18
AG,TESLA,2016,7,5
AG,TESLA,2016,8,13
AG,TESLA,2016,9,24
AG,TESLA,2016,10,8
AG,TESLA,2016,11,7
AG,TESLA,2016,12,22
AG,TESLA,2017,1,10
AG,TESLA,2017,2,7
AG,TESLA,2017,3,22
AG,TESLA,2017,4,11
AG,TESLA,2017,5,7
AG,TESLA,2017,6,26
AG,TESLA,2017,7,12
AG,TESLA,2017,8,8
AG,TESLA,2017,9,33
AG,TESLA,2017,10,7
AG,TESLA,2017,11,10
AG,TESLA,2017,12,18
AG,TESLA,2018,1,3
AG,TESLA,2018,2,2
AG,TESLA,2018,3,18
AG,TESLA,2018,4,2
AG,TESLA,2018,5,3
AG,TESLA,2018,6,18
AG,TESLA,2018,8,8
AG,TESLA,2018,9,14
AG,TESLA,2018,10,2
AG,TESLA,2018,11,3
AG,TESLA,2018,12,10
AG,TESLA,2019,1,1
AG,TESLA,2019,2,16
AG,TESLA,2019,3,106
AG,TESLA,2019,4,40
AG,TESLA,2019,5,18
AG,TESLA,2019,6,55
AG,TESLA,2019,7,9
AG,TESLA,2019,8,14
AG,TESLA,2019,9,65
AG,TESLA,2019,10,11
AG,TESLA,2019,11,21
AG,TESLA,2019,12,92
AG,TESLA,2020,1,10
AG,TESLA,2020,2,8
AG,TESLA,2020,3,66
AG,TESLA,2020,4,9
AG,TESLA,2020,5,13
AG,TESLA,2020,6,32
AG,TESLA,2020,7,2
AG,TESLA,2020,8,35
AG,TESLA,2020,9,73
AG,TESLA,2020,10,3
AG,TESLA,2020,11,18
AG,TESLA,2020,12,104
AG,TESLA,2021,1,3
AG,TESLA,2021,2,14
AG,TESLA,2021,3,40
AG,TESLA,2021,4,5
AG,TESLA,2021,5,12
AG,TESLA,2021,6,81
AG,TESLA,2021,7,1
AG,TESLA,2021,8,26
AG,TESLA,2021,9,114
AG,TESLA,2021,10,2
AG,TESLA,2021,11,54
AG,TESLA,2021,12,99
AG,TESLA,2022,2,30
AG,TESLA,2022,3,121
AG,TESLA,2022,5,13
AG,TESLA,2022,6,123
AG,TESLA,2022,7,9
AG,TESLA,2022,8,19
AG,TESLA,2022,9,119
AG,TESLA,2022,10,1
AG,TESLA,2022,11,54
AG,TESLA,2022,12,113
AG,TESLA,2023,1,4
AG,TESLA,2023,2,20
AG,TESLA,2023,3,94
AG,TESLA,2023,4,34
AG,TESLA,2023,5,74
AG,TESLA,2023,6,104
AG,TESLA,2023,7,29
AG,TESLA,2023,8,74
AG,TESLA,2023,9,69
AG,TESLA,2023,10,19
AG,TESLA,2023,11,44
AG,TESLA,2023,12,91
AG,TESLA,2024,1,28
AG,TESLA,2024,2,111
AG,TESLA,2024,3,166
AG,TESLA,2024,4,24
AG,TESLA,2024,5,44
AG,TESLA,2024,6,81
AG,TESLA,2024,7,23
AG,TESLA,2024,8,46
AG,TESLA,2024,9,97
AG,TESLA,2024,10,22
AG,TESLA,2024,11,48
AG,TESLA,2024,12,60
AG,TESLA,2025,1,13
AG,TESLA,2025,2,22
AG,TESLA,2025,3,56
AG,TESLA,2025,4,11
AG,TESLA,2025,5,25
AG,TESLA,2025,6,84
AG,TESLA,2025,7,20
AG,TESLA,2025,8,18
AG,TESLA,2025,9,82
AG,TESLA,2025,10,10
AG,TESLA,2025,11,18
AG,TESLA,2025,12,124
AG,TESLA,2026,1,4
AG,TESLA,2026,2,27
AG,TESLA,2026,3,48
AG,TOYOTA,2022,1,1
AG,TOYOTA,2022,4,1
AG,TOYOTA,2022,6,5
AG,TOYOTA,2022,9,1
AG,TOYOTA,2022,10,5
AG,TOYOTA,2022,11,5
AG,TOYOTA,2022,12,2
AG,TOYOTA,2023,1,9
AG,TOYOTA,2023,2,4
AG,TOYOTA,2023,3,17
AG,TOYOTA,2023,4,7
AG,TOYOTA,2023,5,12
AG,TOYOTA,2023,6,15
AG,TOYOTA,2023,7,13
AG,TOYOTA,2023,8,15
AG,TOYOTA,2023,9,8
AG,TOYOTA,2023,10,18
AG,TOYOTA,2023,11,6
AG,TOYOTA,2023,12,6
AG,TOYOTA,2024,1,11
AG,TOYOTA,2024,2,15
AG,TOYOTA,2024,3,9
AG,TOYOTA,2024,4,4
AG,TOYOTA,2024,5,2
AG,TOYOTA,2024,6,3
AG,TOYOTA,2024,7,3
AG,TOYOTA,2024,8,6
AG,TOYOTA,2024,9,2
AG,TOYOTA,2024,10,9
AG,TOYOTA,2024,11,5
AG,TOYOTA,2025,1,10
AG,TOYOTA,2025,2,3
AG,TOYOTA,2025,3,6
AG,TOYOTA,2025,4,5
AG,TOYOTA,2025,5,6
AG,TOYOTA,2025,6,5
AG,TOYOTA,2025,7,2
AG,TOYOTA,2025,8,1
AG,TOYOTA,2025,9,1
AG,TOYOTA,2025,10,4
AG,TOYOTA,2025,11,7
AG,TOYOTA,2025,12,51
AG,TOYOTA,2026,1,8
AG,TOYOTA,2026,2,10
AG,TOYOTA,2026,3,22
AG,UEBRIGE (SIEHE TYP),2019,9,1
AG,UEBRIGE (SIEHE TYP),2019,10,1
AG,UEBRIGE (SIEHE TYP),2024,1,2
AG,VOLVO,2020,12,4
AG,VOLVO,2021,1,9
AG,VOLVO,2021,2,10
AG,VOLVO,2021,3,4
AG,VOLVO,2021,4,4
AG,VOLVO,2021,5,2
AG,VOLVO,2021,6,9
AG,VOLVO,2021,7,8
AG,VOLVO,2021,8,1
AG,VOLVO,2021,9,9
AG,VOLVO,2021,10,9
AG,VOLVO,2021,11,10
AG,VOLVO,2021,12,12
AG,VOLVO,2022,1,9
AG,VOLVO,2022,2,6
AG,VOLVO,2022,3,16
AG,VOLVO,2022,4,6
AG,VOLVO,2022,5,13
AG,VOLVO,2022,6,6
AG,VOLVO,2022,7,1
AG,VOLVO,2022,8,1
AG,VOLVO,2022,9,7
AG,VOLVO,2022,10,5
AG,VOLVO,2022,11,14
AG,VOLVO,2022,12,9
AG,VOLVO,2023,1,6
AG,VOLVO,2023,2,21
AG,VOLVO,2023,3,30
AG,VOLVO,2023,4,18
AG,VOLVO,2023,5,15
AG,VOLVO,2023,6,15
AG,VOLVO,2023,7,17
AG,VOLVO,2023,8,11
AG,VOLVO,2023,9,18
AG,VOLVO,2023,10,28
AG,VOLVO,2023,11,8
AG,VOLVO,2023,12,18
AG,VOLVO,2024,1,23
AG,VOLVO,2024,2,15
AG,VOLVO,2024,3,19
AG,VOLVO,2024,4,34
AG,VOLVO,2024,5,21
AG,VOLVO,2024,6,20
AG,VOLVO,2024,7,28
AG,VOLVO,2024,8,37
AG,VOLVO,2024,9,30
AG,VOLVO,2024,10,19
AG,VOLVO,2024,11,29
AG,VOLVO,2024,12,27
AG,VOLVO,2025,1,8
AG,VOLVO,2025,2,22
AG,VOLVO,2025,3,16
AG,VOLVO,2025,4,15
AG,VOLVO,2025,5,18
AG,VOLVO,2025,6,24
AG,VOLVO,2025,7,11
AG,VOLVO,2025,8,16
AG,VOLVO,2025,9,23
AG,VOLVO,2025,10,32
AG,VOLVO,2025,11,31
AG,VOLVO,2025,12,33
AG,VOLVO,2026,1,12
AG,VOLVO,2026,2,8
AG,VOLVO,2026,3,28
AG,VOYAH,2023,9,2
AG,VOYAH,2023,10,1
AG,VOYAH,2023,12,1
AG,VOYAH,2024,2,1
AG,VOYAH,2024,3,3
AG,VOYAH,2024,5,1
AG,VOYAH,2024,10,1
AG,VOYAH,2025,2,1
AG,VOYAH,2025,12,2
AG,VW,2016,1,3
AG,VW,2016,2,1
AG,VW,2016,4,1
AG,VW,2016,5,4
AG,VW,2016,6,1
AG,VW,2016,7,1
AG,VW,2016,9,3
AG,VW,2016,10,1
AG,VW,2016,12,1
AG,VW,2017,3,1
AG,VW,2017,4,5
AG,VW,2017,5,3
AG,VW,2017,6,1
AG,VW,2017,7,1
AG,VW,2017,8,4
AG,VW,2017,9,2
AG,VW,2017,10,1
AG,VW,2017,11,2
AG,VW,2017,12,1
AG,VW,2018,1,1
AG,VW,2018,3,3
AG,VW,2018,4,1
AG,VW,2018,6,3
AG,VW,2018,11,2
AG,VW,2018,12,20
AG,VW,2019,2,3
AG,VW,2019,3,1
AG,VW,2019,4,5
AG,VW,2019,5,12
AG,VW,2019,6,3
AG,VW,2019,8,1
AG,VW,2019,10,1
AG,VW,2019,11,10
AG,VW,2019,12,78
AG,VW,2020,2,3
AG,VW,2020,3,4
AG,VW,2020,4,2
AG,VW,2020,5,3
AG,VW,2020,6,7
AG,VW,2020,7,2
AG,VW,2020,8,3
AG,VW,2020,9,43
AG,VW,2020,10,12
AG,VW,2020,11,38
AG,VW,2020,12,41
AG,VW,2021,1,9
AG,VW,2021,2,19
AG,VW,2021,3,40
AG,VW,2021,4,48
AG,VW,2021,5,33
AG,VW,2021,6,41
AG,VW,2021,7,19
AG,VW,2021,8,31
AG,VW,2021,9,32
AG,VW,2021,10,18
AG,VW,2021,11,27
AG,VW,2021,12,87
AG,VW,2022,1,14
AG,VW,2022,2,12
AG,VW,2022,3,21
AG,VW,2022,4,22
AG,VW,2022,5,23
AG,VW,2022,6,41
AG,VW,2022,7,16
AG,VW,2022,8,25
AG,VW,2022,9,15
AG,VW,2022,10,26
AG,VW,2022,11,58
AG,VW,2022,12,145
AG,VW,2023,1,20
AG,VW,2023,2,32
AG,VW,2023,3,40
AG,VW,2023,4,24
AG,VW,2023,5,35
AG,VW,2023,6,54
AG,VW,2023,7,43
AG,VW,2023,8,41
AG,VW,2023,9,33
AG,VW,2023,10,43
AG,VW,2023,11,52
AG,VW,2023,12,174
AG,VW,2024,1,11
AG,VW,2024,2,29
AG,VW,2024,3,25
AG,VW,2024,4,24
AG,VW,2024,5,34
AG,VW,2024,6,43
AG,VW,2024,7,25
AG,VW,2024,8,17
AG,VW,2024,9,28
AG,VW,2024,10,23
AG,VW,2024,11,24
AG,VW,2024,12,42
AG,VW,2025,1,21
